Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2024-06-13 13:30:00+00:00,195.1,192.42,195.52,190.33,909600,189.9618096621228,213.8259429931641,0.0,21.406,4.78,71.26000000000013,0.839547872543335
2024-06-14 13:30:00+00:00,188.16,187.82,188.69,186.5,1359700,190.10394281367903,214.0528564453125,0.0,26.233,4.6,75.86000000000013,0.0
2024-06-17 13:30:00+00:00,188.71,190.02,190.41,188.17,1070100,190.4119190949514,214.31085205078125,1.0,24.291,2.2,78.06000000000013,0.0
2024-06-18 13:30:00+00:00,188.8,188.62,189.82,188.45,681600,191.0621162525319,214.63165283203125,0.0,26.012,1.4,79.46000000000014,0.804027795791626
2024-06-20 13:30:00+00:00,190.49,191.47,193.44,190.21,1168800,191.97747878145745,215.0699005126953,1.0,23.6,2.85,82.31000000000013,0.0
2024-06-21 13:30:00+00:00,192.88,194.16,194.3,192.01,650800,193.04185783957053,215.6402130126953,1.0,21.48,2.69,85.00000000000013,0.7763681411743164
2024-06-24 13:30:00+00:00,192.14,191.69,193.33,191.59,709900,194.3221528951851,216.318603515625,0.0,24.629,2.47,87.47000000000013,-0.9144805669784546
2024-06-25 13:30:00+00:00,193.01,195.74,195.79,192.41,696100,195.82446292083893,217.10122680664065,1.0,21.361,4.05,91.52000000000012,0.5638591051101685
2024-06-26 13:30:00+00:00,197.33,198.59,199.34,197.04,1205700,197.44211882756267,218.0009002685547,1.0,19.411,2.85,94.37000000000012,0.0
2024-06-27 13:30:00+00:00,199.67,200.75,201.45,199.61,763100,199.0747212354297,218.9966278076172,1.0,18.247,2.16,96.53000000000011,-0.9719268083572388
2024-06-28 13:30:00+00:00,201.76,201.71,204.33,200.89,843300,200.5862997660772,220.0344696044922,1.0,18.324,0.96,97.49000000000012,-0.8747877478599548
2024-07-01 13:30:00+00:00,200.54,199.42,200.84,198.58,753400,201.7821608621838,221.053955078125,0.0,21.634,2.29,99.78000000000011,0.0
2024-07-02 13:30:00+00:00,197.68,198.58,199.33,197.55,596300,202.65143449975207,221.9799346923828,0.0,23.4,0.84,100.62000000000012,0.0
2024-07-03 13:30:00+00:00,201.16,203.02,203.25,201.11,471600,203.22667879873225,222.7599334716797,1.0,19.74,4.44,105.06000000000012,0.0
